,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,wine
3794,-0.628884476,-0.969809397,0.009405483,0.873672998,-0.115142652,-0.367636059,-0.455480002,0.534691901,0.817845897,-0.277329629,-0.915393709,0.207983041,white
3795,-0.320345766,-0.544630224,-0.953999809,-0.849811291,-0.000966552,-0.987375326,0.376056762,-0.399054458,-0.674810216,-0.747741167,-0.831551154,-0.937157484,white
3796,-0.16607641,-0.726849869,-0.403482499,-0.912865594,-0.54330303,-0.592995792,-0.791633162,-1.499541239,-0.73700422,-1.016547761,1.012985049,0.207983041,white
3797,0.065327623,-0.969809397,-0.197038508,-0.933883695,-0.571847055,-0.254956192,-0.260865015,-1.566237407,-0.799198225,-1.08374941,1.012985049,0.207983041,white
3798,-0.088941733,-0.483890342,-0.885185145,0.579419583,-0.143686678,1.266222008,1.26067034,0.434647648,-0.363840192,-0.075724683,-0.663866045,-0.937157484,white
3799,-0.474615121,-0.544630224,0.69755212,1.230980716,-0.200774728,2.618380408,2.03913029,0.634736154,0.133711845,-0.075724683,-0.831551154,0.207983041,white
3800,-0.628884476,-0.605370106,-0.60992649,0.390256673,0.370105776,0.026743475,0.729902193,0.501343817,0.19590585,-0.008523035,-1.166921373,-0.937157484,white
3801,-0.937423187,-0.362410578,-0.334667836,-0.660648381,-0.143686678,-0.423975992,0.552979477,-0.232314037,0.07151784,0.932300043,-0.160810717,0.207983041,white
3802,-0.088941733,-0.483890342,-0.885185145,0.579419583,-0.143686678,1.266222008,1.26067034,0.434647648,-0.363840192,-0.075724683,-0.663866045,-0.937157484,white
3803,0.451001011,-0.605370106,0.422293465,-0.702684583,0.056121499,-0.931035392,0.906824909,-0.232314037,-0.052870169,0.125880262,-0.496180935,-0.937157484,white
3804,0.296731656,-0.42315046,0.078220146,-0.723702684,0.084665524,-0.649335726,1.048363082,-0.0989217,0.009323836,0.19308191,-0.496180935,-0.937157484,white
3805,0.373866333,0.305728124,0.14703481,0.957745402,-0.000966552,0.252103208,1.101439896,0.901520828,0.258099854,0.461888504,-0.244653271,-0.937157484,white
3806,1.299482465,-0.605370106,0.078220146,2.166286215,-0.600391081,-0.818355526,0.287595404,0.434647648,-1.358944267,-1.08374941,1.348355267,0.207983041,white
3807,-0.474615121,-0.666109987,-0.541111827,-0.324358764,-0.314950829,0.308443141,0.393749033,-0.832579554,-0.426034197,0.730695098,0.67761483,1.353123566,white
3808,-0.088941733,-0.483890342,-0.128223845,-0.723702684,-0.714567181,-0.987375326,0.216826318,-0.999319975,-0.177258178,-0.277329629,0.761457385,-0.937157484,white
3809,-0.16607641,-0.11945105,0.215849474,-0.82879319,-0.48621498,-0.367636059,0.163749503,-0.965971891,-0.301646188,0.730695098,1.432197822,0.207983041,white
3810,0.1424623,-0.605370106,-0.403482499,-0.807775088,0.056121499,1.266222008,0.606056292,-0.365706374,-0.239452183,-0.21012798,-0.496180935,1.353123566,white
3811,-0.243211088,-0.787589751,0.078220146,-0.849811291,-0.000966552,0.252103208,0.35836449,-0.299010205,2.559278028,1.671518175,-0.160810717,0.207983041,white
3812,-0.16607641,-0.11945105,0.215849474,-0.82879319,-0.48621498,-0.367636059,0.163749503,-0.965971891,-0.301646188,0.730695098,1.432197822,0.207983041,white
3813,0.1424623,-1.030549279,-0.197038508,-0.849811291,-0.257862778,-0.423975992,-0.154711385,-0.265662121,1.875143976,0.797896746,-0.076968162,0.207983041,white
3814,-0.088941733,-0.483890342,-0.128223845,-0.723702684,-0.714567181,-0.987375326,0.216826318,-0.999319975,-0.177258178,-0.277329629,0.761457385,-0.937157484,white
3815,0.990943754,-0.362410578,0.14703481,1.756433244,-0.429126929,0.083083408,0.80067128,1.134957418,-0.550422206,-0.882144464,-0.496180935,0.207983041,white
3816,0.451001011,-0.240930814,0.353478801,-0.870829392,-0.143686678,-0.818355526,-0.349326373,-0.198965953,0.631263882,0.596291801,-0.412338381,-0.937157484,white
3817,0.682405044,-0.544630224,0.422293465,-0.345376865,-0.143686678,-0.705675659,0.234518589,-0.632491048,-0.052870169,-1.016547761,0.845299939,0.207983041,white
3818,0.373866333,-0.362410578,-0.197038508,0.306184269,-0.429126929,-0.085936392,0.836055823,0.167862974,1.377591939,0.461888504,0.006874393,0.207983041,white
3819,-0.551749799,-0.605370106,0.284664137,-0.681666482,-0.828743282,0.308443141,0.322979947,-1.632933576,0.382487864,-1.150951058,1.683725486,1.353123566,white
3820,-0.16607641,-0.726849869,0.009405483,-0.807775088,-0.314950829,0.533802875,0.075288145,-1.099364228,-1.483332277,-0.613337871,0.006874393,0.207983041,white
3821,0.990943754,-0.362410578,0.14703481,1.756433244,-0.429126929,0.083083408,0.80067128,1.134957418,-0.550422206,-0.882144464,-0.496180935,0.207983041,white
3822,0.605270366,0.670167415,-0.265853172,1.125890211,-0.143686678,-0.311296125,0.729902193,0.334603395,-0.985780239,-0.411732925,0.761457385,1.353123566,white
3823,-0.243211088,-0.666109987,0.078220146,1.546252233,-0.000966552,0.759162608,0.942209452,1.101609333,1.253203929,-0.747741167,-0.58002349,0.207983041,white
3824,0.605270366,0.670167415,-0.265853172,1.125890211,-0.143686678,-0.311296125,0.729902193,0.334603395,-0.985780239,-0.411732925,0.761457385,1.353123566,white
3825,0.296731656,-0.666109987,-0.403482499,2.07170476,0.313017725,0.083083408,0.889132637,1.301697839,-1.172362253,-0.613337871,-1.083078818,-2.082298008,white
3826,0.373866333,-0.362410578,1.798586738,1.399125525,-0.286406803,1.660601541,1.083747625,1.201653586,-0.86139223,-0.478934574,-1.334606482,-0.937157484,white
3827,0.373866333,-0.42315046,2.00503073,1.378107424,-0.286406803,1.885961275,1.119132168,1.168305502,-0.923586234,-0.478934574,-1.334606482,-0.937157484,white
3828,-0.088941733,-0.848329633,0.284664137,1.29403502,-0.400582904,0.815502541,0.146057231,0.768128491,-1.856496305,0.394686855,-0.831551154,1.353123566,white
3829,-0.243211088,-0.544630224,0.215849474,0.789600594,-0.628935106,0.646482741,0.606056292,0.001122553,-0.052870169,-1.150951058,0.845299939,0.207983041,white
3830,-0.088941733,-0.848329633,0.284664137,1.29403502,-0.400582904,0.815502541,0.146057231,0.768128491,-1.856496305,0.394686855,-0.831551154,1.353123566,white
3831,-0.243211088,-0.544630224,0.215849474,0.789600594,-0.628935106,0.646482741,0.606056292,0.001122553,-0.052870169,-1.150951058,0.845299939,0.207983041,white
3832,0.913809077,-0.848329633,-0.059409181,-0.555557875,-0.058054602,-0.818355526,-0.473172274,-0.178957102,-1.607720286,-0.546136222,-0.831551154,0.207983041,white
3833,-0.551749799,0.305728124,0.215849474,-0.807775088,-0.200774728,-1.156395126,0.853748094,0.15452374,0.817845897,-0.142926332,-0.663866045,-0.937157484,white
3834,-0.011807055,-0.666109987,0.422293465,0.13803946,0.313017725,-0.592995792,-0.455480002,0.087827572,-0.301646188,1.738719824,-0.663866045,-0.937157484,white
3835,-0.243211088,0.609427533,0.69755212,0.642473886,-0.229318753,-1.156395126,0.552979477,0.901520828,0.631263882,-0.478934574,-0.831551154,0.207983041,white
3836,-0.088941733,-0.362410578,-0.885185145,0.495347179,-0.457670955,0.984522341,1.207593526,0.364616671,-0.363840192,-0.21012798,-0.915393709,-0.937157484,white
3837,-0.628884476,0.002028714,-0.816370481,1.987632355,0.113209549,0.364783075,0.818363551,1.201653586,-0.550422206,-0.546136222,-1.250763927,-2.082298008,white
3838,-0.860288509,-1.152029043,-0.197038508,0.159057561,-0.286406803,0.477462941,0.623748564,0.004457361,2.372696014,-0.613337871,0.090716947,0.207983041,white
3839,-0.243211088,0.609427533,0.69755212,0.642473886,-0.229318753,-1.156395126,0.552979477,0.901520828,0.631263882,-0.478934574,-0.831551154,0.207983041,white
3840,-0.011807055,-0.301670696,-0.953999809,0.579419583,-0.400582904,0.590142808,1.136824439,0.581379219,-0.363840192,-0.277329629,-1.166921373,-0.937157484,white
3841,-0.088941733,-0.362410578,-0.885185145,0.495347179,-0.457670955,0.984522341,1.207593526,0.364616671,-0.363840192,-0.21012798,-0.915393709,-0.937157484,white
3842,-0.860288509,-0.666109987,0.903996111,1.083854009,1.083706406,1.040862275,0.942209452,0.764793682,-1.047974244,0.058678613,-1.418449037,-0.937157484,white
3843,-0.397480443,-0.666109987,0.69755212,1.209962615,-0.257862778,1.209882075,0.977593995,0.96154738,1.999531985,1.402711582,-0.076968162,-0.937157484,white
3844,-0.16607641,0.123508478,-1.229258464,1.29403502,-0.372038879,0.252103208,1.986053475,1.001565081,-0.550422206,-0.142926332,-1.334606482,-0.937157484,white
3845,0.219596978,-0.180190932,-0.541111827,0.348220471,-0.714567181,-0.142276325,0.446825848,-0.242318462,-0.363840192,-1.016547761,0.090716947,1.353123566,white
3846,-0.628884476,0.002028714,-0.816370481,1.987632355,0.113209549,0.364783075,0.818363551,1.201653586,-0.550422206,-0.546136222,-1.250763927,-2.082298008,white
3847,-0.860288509,-1.152029043,-0.197038508,0.159057561,-0.286406803,0.477462941,0.623748564,0.004457361,2.372696014,-0.613337871,0.090716947,0.207983041,white
3848,0.1424623,-0.848329633,-0.197038508,-0.786756987,-0.257862778,-0.818355526,-0.278557286,-0.75587896,0.382487864,-0.546136222,0.090716947,0.207983041,white
3849,-0.706019154,-0.42315046,-0.953999809,0.474329078,-0.229318753,0.815502541,1.242978069,0.501343817,0.07151784,-0.411732925,-1.250763927,-0.937157484,white
3850,1.530886498,0.002028714,1.523328084,2.492066781,0.113209549,0.871842475,2.109899376,2.375506152,-0.86139223,0.529090152,-1.418449037,0.207983041,white
3851,0.1424623,-0.969809397,-0.197038508,-0.849811291,-0.400582904,0.195763275,-0.260865015,-0.285670972,1.999531985,0.461888504,0.006874393,1.353123566,white
3852,-0.011807055,-0.301670696,-0.816370481,0.474329078,-0.286406803,1.153542141,1.03067081,0.374621097,-0.363840192,-0.075724683,-0.831551154,-0.937157484,white
3853,-0.706019154,-0.42315046,-0.953999809,0.474329078,-0.229318753,0.815502541,1.242978069,0.501343817,0.07151784,-0.411732925,-1.250763927,-0.937157484,white
3854,-0.783153832,-0.483890342,-0.885185145,-0.429449269,-0.200774728,0.928182408,0.995286267,-0.765883385,-0.488228202,-0.680539519,-0.076968162,0.207983041,white
3855,0.065327623,-0.787589751,-0.747555818,-0.807775088,-0.286406803,0.252103208,0.305287675,-0.012216681,1.004427911,-0.478934574,-0.412338381,0.207983041,white
3856,-0.088941733,-1.212768925,0.215849474,-0.849811291,-0.48621498,-0.367636059,0.216826318,-0.859258021,-1.545526281,0.999501691,-0.076968162,-0.937157484,white
3857,-0.011807055,0.305728124,1.523328084,-0.849811291,2.881979992,0.195763275,0.287595404,-0.068908424,-0.674810216,-0.008523035,-1.250763927,0.207983041,white
3858,0.296731656,0.852387061,-0.265853172,1.041817807,-0.200774728,1.491581741,1.579131229,0.928199295,0.133711845,-0.546136222,-0.999236263,-0.937157484,white
3859,-0.011807055,0.305728124,1.523328084,-0.849811291,2.881979992,0.195763275,0.287595404,-0.068908424,-0.674810216,-0.008523035,-1.250763927,0.207983041,white
3860,0.296731656,0.852387061,-0.265853172,1.041817807,-0.200774728,1.491581741,1.579131229,0.928199295,0.133711845,-0.546136222,-0.999236263,-0.937157484,white
3861,-0.551749799,0.123508478,-0.059409181,-0.282322561,0.141753574,-0.592995792,0.322979947,0.017796595,-0.239452183,-0.546136222,-1.250763927,0.207983041,white
3862,0.990943754,-0.544630224,-0.059409181,-0.555557875,-0.686023156,-1.100055192,-0.968555878,-0.935958615,-0.985780239,-0.613337871,0.845299939,0.207983041,white
3863,-0.243211088,-0.240930814,-0.747555818,2.155777164,-0.000966552,1.040862275,0.765286736,1.191649161,-0.674810216,-0.344531277,-1.250763927,-0.937157484,white
3864,-0.474615121,-0.909069515,0.766366783,1.146908312,-0.314950829,1.266222008,0.676825379,0.941538529,1.875143976,1.604316527,-0.076968162,0.207983041,white
3865,-0.243211088,-0.240930814,-0.747555818,2.155777164,-0.000966552,1.040862275,0.765286736,1.191649161,-0.674810216,-0.344531277,-1.250763927,-0.937157484,white
3866,1.685155853,0.487947769,0.009405483,0.222111865,-0.828743282,-0.592995792,0.906824909,0.031135829,-0.86139223,-0.680539519,0.090716947,-0.937157484,white
3867,-0.474615121,-0.909069515,0.766366783,1.146908312,-0.314950829,1.266222008,0.676825379,0.941538529,1.875143976,1.604316527,-0.076968162,0.207983041,white
3868,-0.706019154,-0.848329633,-0.128223845,0.096003258,-0.628935106,0.252103208,0.641440835,0.574709602,1.564173953,-0.882144464,-1.669976701,0.207983041,white
3869,0.990943754,-0.909069515,1.660957411,2.492066781,-0.029510577,0.928182408,0.942209452,1.925307015,-0.923586234,0.932300043,-0.999236263,0.207983041,white
3870,0.065327623,-0.909069515,-0.472297163,-0.849811291,-0.143686678,0.590142808,-0.154711385,-0.292340589,1.937337981,0.865098394,0.006874393,1.353123566,white
3871,-0.397480443,-0.544630224,-0.403482499,1.69337894,0.113209549,1.097202208,0.712209922,1.048252399,1.066621915,-0.478934574,-0.496180935,0.207983041,white
3872,-0.783153832,-0.544630224,-0.265853172,0.642473886,-0.600391081,-0.142276325,-0.137019114,0.054479488,1.12881592,-0.747741167,-0.076968162,0.207983041,white
3873,-0.860288509,0.730907297,0.009405483,0.159057561,-0.086598627,-1.156395126,-0.384710916,0.224554717,0.817845897,-0.411732925,-0.328495826,-0.937157484,white
3874,0.065327623,-0.909069515,-0.472297163,-0.849811291,-0.143686678,0.590142808,-0.154711385,-0.292340589,1.937337981,0.865098394,0.006874393,1.353123566,white
3875,0.219596978,-0.301670696,-0.403482499,1.998141406,0.313017725,0.928182408,1.101439896,1.228332054,-1.110168249,-0.277329629,-1.083078818,-2.082298008,white
3876,-0.397480443,-0.180190932,-0.953999809,0.474329078,-0.372038879,1.491581741,1.490669871,0.321264162,-0.301646188,-0.613337871,-0.915393709,0.207983041,white
3877,0.1424623,-1.212768925,-0.128223845,-0.870829392,-0.657479131,-0.311296125,-0.437787731,-0.672508749,1.937337981,-0.949346113,0.090716947,0.207983041,white
3878,-0.397480443,-0.180190932,-0.953999809,0.474329078,-0.372038879,1.491581741,1.490669871,0.321264162,-0.301646188,-0.613337871,-0.915393709,0.207983041,white
3879,-0.088941733,0.366468006,1.385698756,-0.870829392,2.625083766,0.815502541,0.588364021,-0.005547064,-0.86139223,0.19308191,-1.502291591,-0.937157484,white
3880,-0.628884476,-1.091289161,-0.472297163,-0.870829392,-0.257862778,-0.592995792,-0.685479533,-0.465750627,2.434890018,0.058678613,-0.244653271,0.207983041,white
3881,-0.706019154,-1.091289161,-0.678741154,-0.870829392,-0.286406803,-0.705675659,-0.88009452,-0.542451221,2.434890018,0.125880262,-0.160810717,0.207983041,white
3882,0.1424623,-0.058711168,-0.403482499,2.134759063,-0.200774728,2.054981075,1.667592587,1.458433835,-0.985780239,0.999501691,-0.831551154,-0.937157484,white
3883,0.1424623,-0.058711168,-0.403482499,2.134759063,-0.200774728,2.054981075,1.667592587,1.458433835,-0.985780239,0.999501691,-0.831551154,-0.937157484,white
3884,0.1424623,-0.058711168,-0.403482499,2.134759063,-0.200774728,2.054981075,1.667592587,1.458433835,-0.985780239,0.999501691,-0.831551154,-0.937157484,white
3885,0.1424623,-0.058711168,-0.403482499,2.134759063,-0.200774728,2.054981075,1.667592587,1.458433835,-0.985780239,0.999501691,-0.831551154,-0.937157484,white
3886,-0.474615121,0.427207888,-0.541111827,-0.114177753,2.910524018,0.928182408,0.499902663,0.004457361,-0.301646188,-0.277329629,-0.915393709,-0.937157484,white
3887,-0.397480443,0.548687651,-0.60992649,-0.093159652,2.881979992,1.040862275,0.517594934,0.004457361,-0.301646188,-0.277329629,-0.915393709,-0.937157484,white
3888,0.1424623,-0.058711168,-0.403482499,2.134759063,-0.200774728,2.054981075,1.667592587,1.458433835,-0.985780239,0.999501691,-0.831551154,-0.937157484,white
3889,0.065327623,0.366468006,-0.265853172,0.222111865,-0.54330303,-0.254956192,-0.331634101,-1.07268576,-0.363840192,0.327485207,1.767568041,1.353123566,white
3890,0.1424623,-0.969809397,-0.541111827,-0.849811291,-0.257862778,-0.536655859,-0.172403657,-0.28900578,1.875143976,0.730695098,0.006874393,1.353123566,white
3891,1.068078432,-1.030549279,-0.265853172,-0.576575977,-0.257862778,0.421123008,0.606056292,-0.349032332,-0.73700422,0.19308191,0.258402057,0.207983041,white
3892,-0.551749799,-0.11945105,-0.60992649,-0.891847493,-0.058054602,0.477462941,1.632208043,-0.659169515,-0.239452183,-0.478934574,-0.496180935,0.207983041,white
3893,0.065327623,0.366468006,-0.265853172,0.222111865,-0.54330303,-0.254956192,-0.331634101,-1.07268576,-0.363840192,0.327485207,1.767568041,1.353123566,white
3894,-0.16607641,-0.11945105,-0.059409181,0.201093763,-0.714567181,0.421123008,-0.013173213,-0.782557427,1.004427911,0.327485207,1.432197822,1.353123566,white
3895,0.219596978,0.487947769,-0.885185145,0.306184269,-0.429126929,1.773281408,0.606056292,0.127845273,0.07151784,-1.08374941,-0.412338381,0.207983041,white
3896,-0.243211088,-0.362410578,-0.059409181,0.369238572,-0.457670955,0.928182408,0.924517181,-0.032225531,0.444681868,0.260283559,0.090716947,1.353123566,white
3897,-0.551749799,-0.301670696,0.69755212,1.083854009,-0.400582904,1.998641142,1.526054414,0.681423472,0.133711845,-0.008523035,-0.831551154,0.207983041,white
3898,-0.706019154,0.427207888,-0.953999809,-0.408431168,-0.828743282,-0.423975992,-0.119326842,-1.506210856,0.755651892,0.058678613,1.93525315,2.498264091,white
3899,-0.16607641,-0.11945105,-0.059409181,0.201093763,-0.714567181,0.421123008,-0.013173213,-0.782557427,1.004427911,0.327485207,1.432197822,1.353123566,white
3900,0.065327623,-0.240930814,0.078220146,-0.660648381,-0.372038879,-0.142276325,0.163749503,-1.2861135,0.755651892,-0.613337871,1.767568041,1.353123566,white
3901,-0.474615121,-0.726849869,-0.265853172,1.388616475,0.056121499,-0.311296125,0.163749503,1.288358605,1.439785943,-0.546136222,-0.915393709,-0.937157484,white
3902,-0.937423187,-0.483890342,-0.953999809,0.32720237,-0.029510577,1.097202208,1.384516241,0.404634372,-0.052870169,-0.680539519,-1.250763927,-0.937157484,white
3903,-0.243211088,0.609427533,-0.953999809,1.336071222,-0.143686678,-0.254956192,0.181441774,0.934868912,0.07151784,-0.344531277,-1.166921373,-0.937157484,white
3904,0.219596978,0.487947769,-0.816370481,-0.849811291,0.113209549,-0.874695459,0.924517181,-0.0989217,-0.985780239,-0.882144464,-0.915393709,0.207983041,white
3905,-0.16607641,0.123508478,-0.128223845,-0.093159652,-0.457670955,0.533802875,0.482210391,-0.98931555,0.693457887,-0.747741167,1.432197822,1.353123566,white
3906,-1.245961897,-0.271300755,-0.816370481,-0.681666482,-0.200774728,-0.705675659,0.322979947,-0.305679822,-0.052870169,0.999501691,-0.412338381,-0.937157484,white
3907,-0.320345766,-0.787589751,1.592142747,1.924578052,-0.086598627,0.195763275,0.765286736,1.118283376,-1.7943023,-0.613337871,-1.083078818,-0.937157484,white
3908,1.685155853,-0.362410578,-0.128223845,-0.807775088,-0.314950829,0.308443141,0.411441305,0.214550292,-0.674810216,-0.277329629,-0.999236263,-0.937157484,white
3909,0.682405044,-0.362410578,0.14703481,-0.870829392,-0.600391081,-1.100055192,0.181441774,-0.792561853,-0.488228202,-0.21012798,-0.58002349,0.207983041,white
3910,-0.320345766,-0.787589751,1.592142747,1.924578052,-0.086598627,0.195763275,0.765286736,1.118283376,-1.7943023,-0.613337871,-1.083078818,-0.937157484,white
3911,-0.16607641,-0.726849869,-0.403482499,-0.555557875,-0.571847055,0.759162608,0.287595404,-1.30612235,0.755651892,-0.814942816,1.264512713,1.353123566,white
3912,1.685155853,-0.362410578,-0.128223845,-0.807775088,-0.314950829,0.308443141,0.411441305,0.214550292,-0.674810216,-0.277329629,-0.999236263,-0.937157484,white
3913,-0.320345766,-0.11945105,-0.128223845,-0.45046737,-0.771655232,-0.874695459,-0.632402718,-1.362814093,0.693457887,0.663493449,1.767568041,1.353123566,white
3914,-0.16607641,-0.909069515,0.078220146,0.180075662,-0.686023156,0.646482741,0.199134046,-0.959302274,0.569069878,-1.016547761,1.432197822,0.207983041,white
3915,0.373866333,0.487947769,0.422293465,0.558401482,0.141753574,1.040862275,0.499902663,0.634736154,1.12881592,0.327485207,0.426087166,0.207983041,white
3916,0.1424623,-0.848329633,-0.059409181,-0.807775088,-0.514759005,0.195763275,0.004519059,-1.166060396,0.19590585,-0.949346113,1.264512713,1.353123566,white
3917,0.219596978,-0.605370106,2.073845393,1.083854009,-0.314950829,1.153542141,0.659133107,1.031578357,-0.363840192,-0.613337871,-1.418449037,-0.937157484,white
3918,0.219596978,-0.483890342,1.867401402,1.336071222,-0.286406803,1.547921675,0.853748094,1.148296651,-0.301646188,-0.478934574,-1.334606482,-2.082298008,white
3919,-0.474615121,0.366468006,0.009405483,-0.786756987,-0.600391081,0.477462941,-0.561633632,-1.246095798,2.310502009,-0.344531277,1.851410595,1.353123566,white
3920,0.605270366,-0.848329633,-0.128223845,0.558401482,-0.54330303,0.646482741,0.252210861,-0.302345014,-0.73700422,0.932300043,1.096827603,0.207983041,white
3921,-2.017308674,0.639797474,-2.192663755,-0.849811291,-0.086598627,-1.100055192,1.101439896,-0.145609018,3.554382102,0.125880262,-0.244653271,-0.937157484,white
3922,-0.860288509,0.427207888,-1.9174051,-0.870829392,-0.571847055,-0.423975992,0.092980417,-0.805901086,0.133711845,0.529090152,-0.496180935,0.207983041,white
3923,0.296731656,-0.848329633,0.14703481,-0.765738886,-0.429126929,0.646482741,0.570671749,-0.449076585,0.817845897,0.865098394,0.509929721,0.207983041,white
3924,-0.243211088,-0.240930814,-0.747555818,0.369238572,-0.314950829,1.322561941,1.313747155,0.417973606,0.009323836,-0.344531277,-0.915393709,-0.937157484,white
3925,-0.16607641,0.062768596,-1.022814473,-0.912865594,-0.200774728,-1.325414926,0.057595873,-0.575799305,-0.550422206,-1.150951058,-0.663866045,0.207983041,white
3926,-0.243211088,0.062768596,1.592142747,1.367598374,-0.514759005,-0.480315925,-0.083942299,0.724775981,-0.674810216,-1.621362597,-0.663866045,-0.937157484,white
3927,-0.16607641,0.062768596,-1.022814473,-0.912865594,-0.200774728,-1.325414926,0.057595873,-0.575799305,-0.550422206,-1.150951058,-0.663866045,0.207983041,white
3928,-0.243211088,0.062768596,1.592142747,1.367598374,-0.514759005,-0.480315925,-0.083942299,0.724775981,-0.674810216,-1.621362597,-0.663866045,-0.937157484,white
3929,0.296731656,-0.240930814,0.559922792,-0.681666482,-0.058054602,-0.085936392,1.048363082,-0.082247658,-0.177258178,-0.008523035,-0.58002349,-0.937157484,white
3930,0.219596978,0.244988242,-0.197038508,1.525234132,-0.172230703,-0.311296125,1.649900315,1.301697839,0.19590585,0.394686855,-0.999236263,0.207983041,white
3931,0.219596978,-0.240930814,0.009405483,-0.849811291,-0.686023156,0.026743475,0.80067128,-1.05267691,-1.669914291,-0.747741167,0.006874393,-0.937157484,white
3932,-0.706019154,0.366468006,0.009405483,1.083854009,-0.200774728,0.421123008,1.649900315,1.134957418,1.564173953,0.394686855,-0.999236263,0.207983041,white
3933,-0.320345766,0.18424836,-0.265853172,-0.744720785,-0.914375358,1.885961275,-0.172403657,-1.589581066,1.439785943,0.461888504,1.767568041,2.498264091,white
3934,0.219596978,-0.666109987,0.215849474,2.597157287,0.056121499,5.491717009,1.70297713,2.572259849,1.377591939,-0.680539519,-1.334606482,-0.937157484,white
3935,0.836674399,-0.42315046,0.14703481,0.999781605,-0.229318753,1.097202208,0.039903602,0.821485426,-0.239452183,-0.142926332,-0.160810717,-0.937157484,white
3936,-0.320345766,-0.483890342,-0.678741154,-0.135195854,-0.429126929,4.477598209,1.455285328,-0.108926125,0.444681868,0.932300043,0.090716947,-0.937157484,white
3937,-0.551749799,-0.362410578,0.215849474,0.9157092,0.313017725,1.716941475,1.136824439,0.834824659,-0.426034197,0.260283559,-1.250763927,-2.082298008,white
3938,-0.011807055,0.002028714,-0.128223845,0.621455785,-0.143686678,0.533802875,0.906824909,0.954877763,1.626367957,0.596291801,-0.663866045,-0.937157484,white
3939,-0.16607641,-0.666109987,-0.403482499,0.369238572,-0.429126929,-0.536655859,-0.455480002,0.131180081,0.009323836,0.125880262,-0.831551154,0.207983041,white
3940,0.373866333,-0.301670696,-0.197038508,-0.135195854,0.113209549,-0.198616259,0.712209922,0.341273012,1.688561962,0.394686855,-0.160810717,0.207983041,white
3941,-0.011807055,0.002028714,-0.128223845,0.621455785,-0.143686678,0.533802875,0.906824909,0.954877763,1.626367957,0.596291801,-0.663866045,-0.937157484,white
3942,0.373866333,0.366468006,-0.334667836,-0.198250157,-0.628935106,-0.198616259,-0.367018644,-0.982645933,-0.052870169,0.394686855,1.516040377,2.498264091,white
3943,-0.397480443,-1.030549279,-0.334667836,-0.849811291,-0.686023156,0.477462941,0.588364021,-0.719196067,1.12881592,-0.075724683,0.006874393,-0.937157484,white
3944,-0.16607641,-0.666109987,-0.403482499,0.369238572,-0.429126929,-0.536655859,-0.455480002,0.131180081,0.009323836,0.125880262,-0.831551154,0.207983041,white
3945,0.682405044,-0.605370106,-0.403482499,1.167926413,-0.372038879,0.590142808,1.685284858,0.688093089,-0.674810216,-0.277329629,-0.412338381,0.207983041,white
3946,0.373866333,-0.362410578,2.142660057,1.188944514,-0.48621498,1.547921675,1.119132168,1.068261249,-0.86139223,-0.613337871,-1.418449037,-2.082298008,white
3947,0.219596978,-0.666109987,-0.197038508,-0.597594078,-0.714567181,-0.367636059,-0.31394183,-0.919284573,-1.358944267,0.058678613,0.342244611,0.207983041,white
3948,0.836674399,-0.483890342,-0.059409181,-0.723702684,-0.771655232,-0.931035392,0.446825848,-1.309457159,-1.669914291,1.604316527,1.432197822,0.207983041,white
3949,0.528135688,0.730907297,0.559922792,0.978763504,3.195964269,-0.649335726,1.207593526,1.041582782,-0.985780239,0.596291801,-0.831551154,-0.937157484,white
3950,0.528135688,-0.180190932,-0.678741154,1.651342738,-0.229318753,0.871842475,1.70297713,1.57515213,1.564173953,0.394686855,-0.412338381,-0.937157484,white
3951,0.528135688,-0.544630224,0.14703481,1.251998818,-0.457670955,1.266222008,1.526054414,0.794806958,-0.674810216,0.260283559,-0.747708599,0.207983041,white
3952,-0.860288509,-0.362410578,-1.091629136,-0.870829392,0.113209549,0.308443141,0.181441774,-0.389050033,-0.550422206,-0.478934574,-1.502291591,0.207983041,white
3953,-0.16607641,-0.969809397,-0.403482499,-0.849811291,-0.343494854,0.871842475,-0.473172274,-0.71252645,1.066621915,-0.344531277,0.174559502,1.353123566,white
3954,-0.551749799,-0.787589751,-0.265853172,-0.849811291,-0.286406803,-0.254956192,-0.88009452,-0.902610531,1.315397934,-0.344531277,0.509929721,0.207983041,white
3955,0.296731656,0.852387061,0.078220146,0.32720237,-0.914375358,-0.931035392,0.252210861,-0.965971891,0.19590585,-0.546136222,1.683725486,1.353123566,white
3956,-0.088941733,0.002028714,0.009405483,-0.723702684,-0.143686678,-0.085936392,0.252210861,-0.385715225,0.506875873,-0.21012798,-0.076968162,0.207983041,white
3957,1.299482465,-0.787589751,0.353478801,-0.891847493,-0.800199257,-0.592995792,-0.402403187,-0.752544151,-0.115064174,-1.08374941,0.845299939,-0.937157484,white
3958,0.1424623,-0.11945105,-0.334667836,1.567270334,-0.457670955,1.660601541,1.862207574,1.204988395,-1.047974244,0.865098394,-0.915393709,-0.937157484,white
3959,-0.937423187,0.943496884,-0.334667836,-0.093159652,2.881979992,-0.762015592,0.234518589,-0.245653271,-1.172362253,-1.150951058,-0.999236263,-0.937157484,white
